DateTime,Day,Date,Time,load_kwh
2024-07-26 14:00:00,Friday,26 Jul 2024,14:00,578.09
2024-07-26 15:00:00,Friday,26 Jul 2024,15:00,986.31
2024-07-26 16:00:00,Friday,26 Jul 2024,16:00,902.16
2024-07-26 17:00:00,Friday,26 Jul 2024,17:00,725.73
2024-07-26 18:00:00,Friday,26 Jul 2024,18:00,465.62
2024-07-26 19:00:00,Friday,26 Jul 2024,19:00,334.2
2024-07-26 20:00:00,Friday,26 Jul 2024,20:00,329.18
2024-07-26 21:00:00,Friday,26 Jul 2024,21:00,325.3
2024-07-26 22:00:00,Friday,26 Jul 2024,22:00,328.77
2024-07-26 23:00:00,Friday,26 Jul 2024,23:00,337.95
2024-07-27 00:00:00,Saturday,27 Jul 2024,00:00,323.86
2024-07-27 01:00:00,Saturday,27 Jul 2024,01:00,331.02
2024-07-27 02:00:00,Saturday,27 Jul 2024,02:00,319.74
2024-07-27 03:00:00,Saturday,27 Jul 2024,03:00,720.93
2024-07-27 04:00:00,Saturday,27 Jul 2024,04:00,322.12
2024-07-27 05:00:00,Saturday,27 Jul 2024,05:00,309.58
2024-07-27 06:00:00,Saturday,27 Jul 2024,06:00,315.48
2024-07-27 07:00:00,Saturday,27 Jul 2024,07:00,318.49
2024-07-27 18:00:00,Saturday,27 Jul 2024,18:00,448.49
2024-07-27 19:00:00,Saturday,27 Jul 2024,19:00,324.0
2024-07-27 20:00:00,Saturday,27 Jul 2024,20:00,320.32
2024-07-27 21:00:00,Saturday,27 Jul 2024,21:00,329.15
2024-07-27 22:00:00,Saturday,27 Jul 2024,22:00,321.13
2024-07-27 23:00:00,Saturday,27 Jul 2024,23:00,323.81
2024-07-28 00:00:00,Sunday,28 Jul 2024,00:00,310.45
2024-07-28 01:00:00,Sunday,28 Jul 2024,01:00,321.01
2024-07-28 02:00:00,Sunday,28 Jul 2024,02:00,313.92
2024-07-28 03:00:00,Sunday,28 Jul 2024,03:00,724.62
2024-07-28 04:00:00,Sunday,28 Jul 2024,04:00,320.88
2024-07-28 05:00:00,Sunday,28 Jul 2024,05:00,316.67
2024-07-28 06:00:00,Sunday,28 Jul 2024,06:00,311.16
2024-07-28 07:00:00,Sunday,28 Jul 2024,07:00,334.59
2024-07-28 08:00:00,Sunday,28 Jul 2024,08:00,341.06
2024-07-28 09:00:00,Sunday,28 Jul 2024,09:00,442.67
2024-07-28 10:00:00,Sunday,28 Jul 2024,10:00,708.5
2024-07-28 11:00:00,Sunday,28 Jul 2024,11:00,742.57
2024-07-28 12:00:00,Sunday,28 Jul 2024,12:00,693.68
2024-07-28 13:00:00,Sunday,28 Jul 2024,13:00,549.61
2024-07-28 14:00:00,Sunday,28 Jul 2024,14:00,421.76
2024-07-28 15:00:00,Sunday,28 Jul 2024,15:00,319.81
2024-07-28 16:00:00,Sunday,28 Jul 2024,16:00,322.36
2024-07-28 17:00:00,Sunday,28 Jul 2024,17:00,316.51
2024-07-28 18:00:00,Sunday,28 Jul 2024,18:00,327.36
2024-07-28 19:00:00,Sunday,28 Jul 2024,19:00,315.3
2024-07-28 20:00:00,Sunday,28 Jul 2024,20:00,329.31
2024-07-28 21:00:00,Sunday,28 Jul 2024,21:00,369.74
2024-07-28 22:00:00,Sunday,28 Jul 2024,22:00,353.07
2024-07-28 23:00:00,Sunday,28 Jul 2024,23:00,391.44
2024-07-29 00:00:00,Monday,29 Jul 2024,00:00,433.24
2024-07-29 01:00:00,Monday,29 Jul 2024,01:00,330.63
2024-07-29 02:00:00,Monday,29 Jul 2024,02:00,452.64
2024-07-29 03:00:00,Monday,29 Jul 2024,03:00,784.98
2024-07-29 04:00:00,Monday,29 Jul 2024,04:00,357.52
2024-07-29 05:00:00,Monday,29 Jul 2024,05:00,334.5
2024-07-29 06:00:00,Monday,29 Jul 2024,06:00,380.45
2024-07-29 07:00:00,Monday,29 Jul 2024,07:00,446.29
2024-07-29 08:00:00,Monday,29 Jul 2024,08:00,607.2
2024-07-29 09:00:00,Monday,29 Jul 2024,09:00,562.66
2024-07-29 10:00:00,Monday,29 Jul 2024,10:00,710.28
2024-07-29 11:00:00,Monday,29 Jul 2024,11:00,779.84
2024-07-29 12:00:00,Monday,29 Jul 2024,12:00,624.76
2024-07-29 13:00:00,Monday,29 Jul 2024,13:00,714.06
2024-07-29 14:00:00,Monday,29 Jul 2024,14:00,671.25
2024-07-29 15:00:00,Monday,29 Jul 2024,15:00,611.57
2024-07-29 16:00:00,Monday,29 Jul 2024,16:00,653.31
2024-07-29 17:00:00,Monday,29 Jul 2024,17:00,750.16
2024-07-29 18:00:00,Monday,29 Jul 2024,18:00,639.07
2024-07-29 19:00:00,Monday,29 Jul 2024,19:00,391.03
2024-07-29 20:00:00,Monday,29 Jul 2024,20:00,319.83
2024-07-29 21:00:00,Monday,29 Jul 2024,21:00,325.45
2024-07-29 22:00:00,Monday,29 Jul 2024,22:00,318.11
2024-07-29 23:00:00,Monday,29 Jul 2024,23:00,320.54
2024-07-30 00:00:00,Tuesday,30 Jul 2024,00:00,326.64
2024-07-30 01:00:00,Tuesday,30 Jul 2024,01:00,326.18
2024-07-30 02:00:00,Tuesday,30 Jul 2024,02:00,319.51
2024-07-30 04:00:00,Tuesday,30 Jul 2024,04:00,643.34
2024-07-30 05:00:00,Tuesday,30 Jul 2024,05:00,838.08
2024-07-30 21:00:00,Tuesday,30 Jul 2024,21:00,810.15
2024-07-30 22:00:00,Tuesday,30 Jul 2024,22:00,682.98
2024-07-30 23:00:00,Tuesday,30 Jul 2024,23:00,604.4
2024-07-31 00:00:00,Wednesday,31 Jul 2024,00:00,743.67
2024-07-31 01:00:00,Wednesday,31 Jul 2024,01:00,424.8
2024-07-31 02:00:00,Wednesday,31 Jul 2024,02:00,562.76
2024-07-31 04:00:00,Wednesday,31 Jul 2024,04:00,620.65
2024-07-31 05:00:00,Wednesday,31 Jul 2024,05:00,820.39
2024-08-01 02:00:00,Thursday,01 Aug 2024,02:00,987.42
2024-08-01 04:00:00,Thursday,01 Aug 2024,04:00,906.59
2024-08-01 05:00:00,Thursday,01 Aug 2024,05:00,965.26
2024-08-01 22:00:00,Thursday,01 Aug 2024,22:00,918.09
2024-08-01 23:00:00,Thursday,01 Aug 2024,23:00,574.47
2024-08-02 00:00:00,Friday,02 Aug 2024,00:00,425.11
2024-08-02 01:00:00,Friday,02 Aug 2024,01:00,341.15
2024-08-02 02:00:00,Friday,02 Aug 2024,02:00,326.4
2024-08-02 03:00:00,Friday,02 Aug 2024,03:00,726.82
2024-08-02 04:00:00,Friday,02 Aug 2024,04:00,323.91
2024-08-02 05:00:00,Friday,02 Aug 2024,05:00,326.03
2024-08-02 06:00:00,Friday,02 Aug 2024,06:00,330.51
2024-08-02 07:00:00,Friday,02 Aug 2024,07:00,823.73
2024-08-02 23:00:00,Friday,02 Aug 2024,23:00,954.85
2024-08-03 00:00:00,Saturday,03 Aug 2024,00:00,768.71
2024-08-03 01:00:00,Saturday,03 Aug 2024,01:00,957.92
2024-08-04 02:00:00,Sunday,04 Aug 2024,02:00,949.7
2024-08-04 04:00:00,Sunday,04 Aug 2024,04:00,783.3
2024-08-04 05:00:00,Sunday,04 Aug 2024,05:00,607.43
2024-08-04 06:00:00,Sunday,04 Aug 2024,06:00,595.3
2024-08-04 07:00:00,Sunday,04 Aug 2024,07:00,758.87
2024-08-04 14:00:00,Sunday,04 Aug 2024,14:00,922.19
2024-08-04 15:00:00,Sunday,04 Aug 2024,15:00,348.91
2024-08-04 16:00:00,Sunday,04 Aug 2024,16:00,432.56
2024-08-04 17:00:00,Sunday,04 Aug 2024,17:00,532.64
2024-08-04 18:00:00,Sunday,04 Aug 2024,18:00,382.83
2024-08-04 19:00:00,Sunday,04 Aug 2024,19:00,378.21
2024-08-04 20:00:00,Sunday,04 Aug 2024,20:00,329.28
2024-08-04 21:00:00,Sunday,04 Aug 2024,21:00,353.44
2024-08-04 22:00:00,Sunday,04 Aug 2024,22:00,354.84
2024-08-04 23:00:00,Sunday,04 Aug 2024,23:00,416.07
2024-08-05 00:00:00,Monday,05 Aug 2024,00:00,380.68
2024-08-05 01:00:00,Monday,05 Aug 2024,01:00,353.7
2024-08-05 02:00:00,Monday,05 Aug 2024,02:00,330.94
2024-08-05 03:00:00,Monday,05 Aug 2024,03:00,726.44
2024-08-05 04:00:00,Monday,05 Aug 2024,04:00,317.35
2024-08-05 05:00:00,Monday,05 Aug 2024,05:00,317.73
2024-08-05 06:00:00,Monday,05 Aug 2024,06:00,352.16
2024-08-05 07:00:00,Monday,05 Aug 2024,07:00,922.95
2024-08-05 19:00:00,Monday,05 Aug 2024,19:00,805.43
2024-08-05 20:00:00,Monday,05 Aug 2024,20:00,789.39
2024-08-05 21:00:00,Monday,05 Aug 2024,21:00,622.0
2024-08-05 22:00:00,Monday,05 Aug 2024,22:00,572.09
2024-08-05 23:00:00,Monday,05 Aug 2024,23:00,440.75
2024-08-06 00:00:00,Tuesday,06 Aug 2024,00:00,379.15
2024-08-06 01:00:00,Tuesday,06 Aug 2024,01:00,334.73
2024-08-06 02:00:00,Tuesday,06 Aug 2024,02:00,327.24
2024-08-06 04:00:00,Tuesday,06 Aug 2024,04:00,350.27
2024-08-06 05:00:00,Tuesday,06 Aug 2024,05:00,329.64
2024-08-06 06:00:00,Tuesday,06 Aug 2024,06:00,499.3
2024-08-06 07:00:00,Tuesday,06 Aug 2024,07:00,325.64
2024-08-06 08:00:00,Tuesday,06 Aug 2024,08:00,407.15
2024-08-06 09:00:00,Tuesday,06 Aug 2024,09:00,325.75
2024-08-06 10:00:00,Tuesday,06 Aug 2024,10:00,399.58
2024-08-06 11:00:00,Tuesday,06 Aug 2024,11:00,331.06
2024-08-06 12:00:00,Tuesday,06 Aug 2024,12:00,320.9
2024-08-06 13:00:00,Tuesday,06 Aug 2024,13:00,225.5
2024-08-06 14:00:00,Tuesday,06 Aug 2024,14:00,0.0
2024-08-06 15:00:00,Tuesday,06 Aug 2024,15:00,0.0
2024-08-06 16:00:00,Tuesday,06 Aug 2024,16:00,0.0
2024-08-06 17:00:00,Tuesday,06 Aug 2024,17:00,0.0
2024-08-06 18:00:00,Tuesday,06 Aug 2024,18:00,0.0
2024-08-06 19:00:00,Tuesday,06 Aug 2024,19:00,0.0
2024-08-06 20:00:00,Tuesday,06 Aug 2024,20:00,0.0
2024-08-06 21:00:00,Tuesday,06 Aug 2024,21:00,0.0
2024-08-06 22:00:00,Tuesday,06 Aug 2024,22:00,0.0
2024-08-06 23:00:00,Tuesday,06 Aug 2024,23:00,0.0
2024-08-07 00:00:00,Wednesday,07 Aug 2024,00:00,0.0
2024-08-07 01:00:00,Wednesday,07 Aug 2024,01:00,0.0
2024-08-07 02:00:00,Wednesday,07 Aug 2024,02:00,0.0
2024-08-07 03:00:00,Wednesday,07 Aug 2024,03:00,0.0
2024-08-07 04:00:00,Wednesday,07 Aug 2024,04:00,0.0
2024-08-07 05:00:00,Wednesday,07 Aug 2024,05:00,0.0
2024-08-07 06:00:00,Wednesday,07 Aug 2024,06:00,0.0
2024-08-07 07:00:00,Wednesday,07 Aug 2024,07:00,0.0
2024-08-07 08:00:00,Wednesday,07 Aug 2024,08:00,0.0
2024-08-07 09:00:00,Wednesday,07 Aug 2024,09:00,0.0
2024-08-07 10:00:00,Wednesday,07 Aug 2024,10:00,254.44
2024-08-07 11:00:00,Wednesday,07 Aug 2024,11:00,368.11
2024-08-07 12:00:00,Wednesday,07 Aug 2024,12:00,504.35
2024-08-07 13:00:00,Wednesday,07 Aug 2024,13:00,359.45
2024-08-07 14:00:00,Wednesday,07 Aug 2024,14:00,313.23
2024-08-07 15:00:00,Wednesday,07 Aug 2024,15:00,322.06
2024-08-07 16:00:00,Wednesday,07 Aug 2024,16:00,317.5
2024-08-07 17:00:00,Wednesday,07 Aug 2024,17:00,322.87
2024-08-07 18:00:00,Wednesday,07 Aug 2024,18:00,319.76
2024-08-07 19:00:00,Wednesday,07 Aug 2024,19:00,325.95
2024-08-07 20:00:00,Wednesday,07 Aug 2024,20:00,326.27
2024-08-07 21:00:00,Wednesday,07 Aug 2024,21:00,327.89
2024-08-07 22:00:00,Wednesday,07 Aug 2024,22:00,334.41
2024-08-07 23:00:00,Wednesday,07 Aug 2024,23:00,332.42
2024-08-08 00:00:00,Thursday,08 Aug 2024,00:00,331.43
2024-08-08 01:00:00,Thursday,08 Aug 2024,01:00,332.0
2024-08-08 02:00:00,Thursday,08 Aug 2024,02:00,324.43
2024-08-08 03:00:00,Thursday,08 Aug 2024,03:00,736.31
2024-08-08 04:00:00,Thursday,08 Aug 2024,04:00,324.0
2024-08-08 05:00:00,Thursday,08 Aug 2024,05:00,322.27
2024-08-08 06:00:00,Thursday,08 Aug 2024,06:00,317.5
2024-08-08 07:00:00,Thursday,08 Aug 2024,07:00,323.31
2024-08-08 08:00:00,Thursday,08 Aug 2024,08:00,494.16
2024-08-08 09:00:00,Thursday,08 Aug 2024,09:00,318.21
2024-08-08 10:00:00,Thursday,08 Aug 2024,10:00,326.45
2024-08-08 11:00:00,Thursday,08 Aug 2024,11:00,380.33
2024-08-08 12:00:00,Thursday,08 Aug 2024,12:00,353.94
2024-08-08 13:00:00,Thursday,08 Aug 2024,13:00,321.54
2024-08-08 14:00:00,Thursday,08 Aug 2024,14:00,346.92
2024-08-08 15:00:00,Thursday,08 Aug 2024,15:00,316.13
2024-08-08 16:00:00,Thursday,08 Aug 2024,16:00,322.99
2024-08-08 17:00:00,Thursday,08 Aug 2024,17:00,322.3
2024-08-08 18:00:00,Thursday,08 Aug 2024,18:00,321.24
2024-08-08 19:00:00,Thursday,08 Aug 2024,19:00,318.51
2024-08-08 20:00:00,Thursday,08 Aug 2024,20:00,324.22
2024-08-08 21:00:00,Thursday,08 Aug 2024,21:00,327.89
2024-08-08 22:00:00,Thursday,08 Aug 2024,22:00,331.93
2024-08-08 23:00:00,Thursday,08 Aug 2024,23:00,337.37
2024-08-09 00:00:00,Friday,09 Aug 2024,00:00,335.56
2024-08-09 01:00:00,Friday,09 Aug 2024,01:00,338.12
2024-08-09 02:00:00,Friday,09 Aug 2024,02:00,331.02
2024-08-09 03:00:00,Friday,09 Aug 2024,03:00,717.09
2024-08-09 04:00:00,Friday,09 Aug 2024,04:00,319.38
2024-08-09 05:00:00,Friday,09 Aug 2024,05:00,319.98
2024-08-09 06:00:00,Friday,09 Aug 2024,06:00,319.98
2024-08-09 07:00:00,Friday,09 Aug 2024,07:00,334.05
2024-08-09 08:00:00,Friday,09 Aug 2024,08:00,375.73
2024-08-09 09:00:00,Friday,09 Aug 2024,09:00,332.82
2024-08-09 10:00:00,Friday,09 Aug 2024,10:00,693.4
2024-08-10 04:00:00,Saturday,10 Aug 2024,04:00,964.7
2024-08-10 06:00:00,Saturday,10 Aug 2024,06:00,949.52
2024-08-10 07:00:00,Saturday,10 Aug 2024,07:00,992.54
2024-08-10 16:00:00,Saturday,10 Aug 2024,16:00,538.95
2024-08-10 17:00:00,Saturday,10 Aug 2024,17:00,343.62
2024-08-10 18:00:00,Saturday,10 Aug 2024,18:00,339.66
2024-08-10 19:00:00,Saturday,10 Aug 2024,19:00,329.98
2024-08-10 20:00:00,Saturday,10 Aug 2024,20:00,322.04
2024-08-10 21:00:00,Saturday,10 Aug 2024,21:00,319.54
2024-08-10 22:00:00,Saturday,10 Aug 2024,22:00,323.9
2024-08-10 23:00:00,Saturday,10 Aug 2024,23:00,323.3
2024-08-11 00:00:00,Sunday,11 Aug 2024,00:00,331.97
2024-08-11 01:00:00,Sunday,11 Aug 2024,01:00,330.94
2024-08-11 02:00:00,Sunday,11 Aug 2024,02:00,319.85
2024-08-11 03:00:00,Sunday,11 Aug 2024,03:00,726.12
2024-08-11 04:00:00,Sunday,11 Aug 2024,04:00,318.67
2024-08-11 05:00:00,Sunday,11 Aug 2024,05:00,318.55
2024-08-11 06:00:00,Sunday,11 Aug 2024,06:00,318.96
2024-08-11 07:00:00,Sunday,11 Aug 2024,07:00,321.26
2024-08-11 08:00:00,Sunday,11 Aug 2024,08:00,314.01
2024-08-11 09:00:00,Sunday,11 Aug 2024,09:00,321.88
2024-08-11 10:00:00,Sunday,11 Aug 2024,10:00,316.36
2024-08-11 11:00:00,Sunday,11 Aug 2024,11:00,338.68
2024-08-11 12:00:00,Sunday,11 Aug 2024,12:00,347.58
2024-08-11 13:00:00,Sunday,11 Aug 2024,13:00,365.12
2024-08-11 14:00:00,Sunday,11 Aug 2024,14:00,337.68
2024-08-11 15:00:00,Sunday,11 Aug 2024,15:00,333.87
2024-08-11 16:00:00,Sunday,11 Aug 2024,16:00,371.37
2024-08-11 17:00:00,Sunday,11 Aug 2024,17:00,341.99
2024-08-11 18:00:00,Sunday,11 Aug 2024,18:00,319.28
2024-08-11 19:00:00,Sunday,11 Aug 2024,19:00,317.19
2024-08-11 20:00:00,Sunday,11 Aug 2024,20:00,321.33
2024-08-11 21:00:00,Sunday,11 Aug 2024,21:00,334.72
2024-08-11 22:00:00,Sunday,11 Aug 2024,22:00,341.53
2024-08-11 23:00:00,Sunday,11 Aug 2024,23:00,327.23
2024-08-12 00:00:00,Monday,12 Aug 2024,00:00,326.74
2024-08-12 01:00:00,Monday,12 Aug 2024,01:00,330.41
2024-08-12 02:00:00,Monday,12 Aug 2024,02:00,331.96
2024-08-12 03:00:00,Monday,12 Aug 2024,03:00,718.42
2024-08-12 04:00:00,Monday,12 Aug 2024,04:00,321.84
2024-08-12 05:00:00,Monday,12 Aug 2024,05:00,320.59
2024-08-12 06:00:00,Monday,12 Aug 2024,06:00,320.0
2024-08-12 07:00:00,Monday,12 Aug 2024,07:00,325.88
2024-08-12 08:00:00,Monday,12 Aug 2024,08:00,335.69
2024-08-12 09:00:00,Monday,12 Aug 2024,09:00,328.57
2024-08-12 10:00:00,Monday,12 Aug 2024,10:00,325.65
2024-08-12 11:00:00,Monday,12 Aug 2024,11:00,407.54
2024-08-12 12:00:00,Monday,12 Aug 2024,12:00,404.5
2024-08-12 13:00:00,Monday,12 Aug 2024,13:00,351.52
2024-08-12 14:00:00,Monday,12 Aug 2024,14:00,330.67
2024-08-12 15:00:00,Monday,12 Aug 2024,15:00,317.16
2024-08-12 16:00:00,Monday,12 Aug 2024,16:00,334.29
2024-08-12 17:00:00,Monday,12 Aug 2024,17:00,382.98
2024-08-12 18:00:00,Monday,12 Aug 2024,18:00,316.12
2024-08-12 19:00:00,Monday,12 Aug 2024,19:00,323.88
2024-08-12 20:00:00,Monday,12 Aug 2024,20:00,323.65
2024-08-12 21:00:00,Monday,12 Aug 2024,21:00,325.88
2024-08-12 22:00:00,Monday,12 Aug 2024,22:00,331.1
2024-08-12 23:00:00,Monday,12 Aug 2024,23:00,333.37
2024-08-13 00:00:00,Tuesday,13 Aug 2024,00:00,331.12
2024-08-13 01:00:00,Tuesday,13 Aug 2024,01:00,328.39
2024-08-13 02:00:00,Tuesday,13 Aug 2024,02:00,322.63
2024-08-13 03:00:00,Tuesday,13 Aug 2024,03:00,692.3
2024-08-13 04:00:00,Tuesday,13 Aug 2024,04:00,320.49
2024-08-13 05:00:00,Tuesday,13 Aug 2024,05:00,319.13
2024-08-13 06:00:00,Tuesday,13 Aug 2024,06:00,324.03
2024-08-13 07:00:00,Tuesday,13 Aug 2024,07:00,321.75
2024-08-13 08:00:00,Tuesday,13 Aug 2024,08:00,342.29
2024-08-13 09:00:00,Tuesday,13 Aug 2024,09:00,369.2
2024-08-13 10:00:00,Tuesday,13 Aug 2024,10:00,439.09
2024-08-13 11:00:00,Tuesday,13 Aug 2024,11:00,552.3
2024-08-13 12:00:00,Tuesday,13 Aug 2024,12:00,375.61
2024-08-13 13:00:00,Tuesday,13 Aug 2024,13:00,460.32
2024-08-13 14:00:00,Tuesday,13 Aug 2024,14:00,518.72
2024-08-13 15:00:00,Tuesday,13 Aug 2024,15:00,534.81
2024-08-13 16:00:00,Tuesday,13 Aug 2024,16:00,843.25
2024-08-13 17:00:00,Tuesday,13 Aug 2024,17:00,524.63
2024-08-13 18:00:00,Tuesday,13 Aug 2024,18:00,322.1
2024-08-13 19:00:00,Tuesday,13 Aug 2024,19:00,349.09
2024-08-13 20:00:00,Tuesday,13 Aug 2024,20:00,347.3
2024-08-13 21:00:00,Tuesday,13 Aug 2024,21:00,341.89
2024-08-13 22:00:00,Tuesday,13 Aug 2024,22:00,331.1
2024-08-13 23:00:00,Tuesday,13 Aug 2024,23:00,322.75
2024-08-14 00:00:00,Wednesday,14 Aug 2024,00:00,327.08
2024-08-14 01:00:00,Wednesday,14 Aug 2024,01:00,326.33
2024-08-14 02:00:00,Wednesday,14 Aug 2024,02:00,332.96
2024-08-14 03:00:00,Wednesday,14 Aug 2024,03:00,737.35
2024-08-14 04:00:00,Wednesday,14 Aug 2024,04:00,324.39
2024-08-14 05:00:00,Wednesday,14 Aug 2024,05:00,320.71
2024-08-14 06:00:00,Wednesday,14 Aug 2024,06:00,328.37
2024-08-14 07:00:00,Wednesday,14 Aug 2024,07:00,200.34
2024-08-14 08:00:00,Wednesday,14 Aug 2024,08:00,43.86
2024-08-14 09:00:00,Wednesday,14 Aug 2024,09:00,0.0
2024-08-14 10:00:00,Wednesday,14 Aug 2024,10:00,0.0
2024-08-14 11:00:00,Wednesday,14 Aug 2024,11:00,0.0
2024-08-14 12:00:00,Wednesday,14 Aug 2024,12:00,0.0
2024-08-14 13:00:00,Wednesday,14 Aug 2024,13:00,0.0
2024-08-14 14:00:00,Wednesday,14 Aug 2024,14:00,0.0
2024-08-14 15:00:00,Wednesday,14 Aug 2024,15:00,0.0
2024-08-14 16:00:00,Wednesday,14 Aug 2024,16:00,0.0
2024-08-14 17:00:00,Wednesday,14 Aug 2024,17:00,242.32
2024-08-14 18:00:00,Wednesday,14 Aug 2024,18:00,316.78
2024-08-14 19:00:00,Wednesday,14 Aug 2024,19:00,450.96
2024-08-14 20:00:00,Wednesday,14 Aug 2024,20:00,338.47
2024-08-14 21:00:00,Wednesday,14 Aug 2024,21:00,339.17
2024-08-14 22:00:00,Wednesday,14 Aug 2024,22:00,321.05
2024-08-14 23:00:00,Wednesday,14 Aug 2024,23:00,318.69
2024-08-15 00:00:00,Thursday,15 Aug 2024,00:00,313.31
2024-08-15 01:00:00,Thursday,15 Aug 2024,01:00,323.58
2024-08-15 02:00:00,Thursday,15 Aug 2024,02:00,316.79
2024-08-15 03:00:00,Thursday,15 Aug 2024,03:00,727.62
2024-08-15 04:00:00,Thursday,15 Aug 2024,04:00,325.32
2024-08-15 05:00:00,Thursday,15 Aug 2024,05:00,326.17
2024-08-15 06:00:00,Thursday,15 Aug 2024,06:00,315.04
2024-08-15 07:00:00,Thursday,15 Aug 2024,07:00,309.27
2024-08-15 08:00:00,Thursday,15 Aug 2024,08:00,509.08
2024-08-15 09:00:00,Thursday,15 Aug 2024,09:00,408.53
2024-08-15 10:00:00,Thursday,15 Aug 2024,10:00,583.42
2024-08-15 11:00:00,Thursday,15 Aug 2024,11:00,711.95
2024-08-15 12:00:00,Thursday,15 Aug 2024,12:00,821.9
2024-08-15 13:00:00,Thursday,15 Aug 2024,13:00,968.66
2024-08-15 15:00:00,Thursday,15 Aug 2024,15:00,528.85
2024-08-15 16:00:00,Thursday,15 Aug 2024,16:00,315.45
2024-08-15 17:00:00,Thursday,15 Aug 2024,17:00,315.24
2024-08-15 18:00:00,Thursday,15 Aug 2024,18:00,316.07
2024-08-15 19:00:00,Thursday,15 Aug 2024,19:00,332.79
2024-08-15 20:00:00,Thursday,15 Aug 2024,20:00,328.07
2024-08-15 21:00:00,Thursday,15 Aug 2024,21:00,326.19
2024-08-15 22:00:00,Thursday,15 Aug 2024,22:00,328.48
2024-08-15 23:00:00,Thursday,15 Aug 2024,23:00,331.95
2024-08-16 00:00:00,Friday,16 Aug 2024,00:00,325.74
2024-08-16 01:00:00,Friday,16 Aug 2024,01:00,318.16
2024-08-16 02:00:00,Friday,16 Aug 2024,02:00,319.85
2024-08-16 03:00:00,Friday,16 Aug 2024,03:00,771.48
2024-08-16 04:00:00,Friday,16 Aug 2024,04:00,325.11
2024-08-16 05:00:00,Friday,16 Aug 2024,05:00,318.06
2024-08-16 06:00:00,Friday,16 Aug 2024,06:00,319.8
2024-08-16 07:00:00,Friday,16 Aug 2024,07:00,329.07
2024-08-16 08:00:00,Friday,16 Aug 2024,08:00,330.29
2024-08-16 09:00:00,Friday,16 Aug 2024,09:00,332.81
2024-08-16 10:00:00,Friday,16 Aug 2024,10:00,332.17
2024-08-16 11:00:00,Friday,16 Aug 2024,11:00,333.39
2024-08-16 12:00:00,Friday,16 Aug 2024,12:00,331.24
2024-08-16 13:00:00,Friday,16 Aug 2024,13:00,312.86
2024-08-16 14:00:00,Friday,16 Aug 2024,14:00,361.03
2024-08-16 15:00:00,Friday,16 Aug 2024,15:00,331.78
2024-08-16 16:00:00,Friday,16 Aug 2024,16:00,377.36
2024-08-16 17:00:00,Friday,16 Aug 2024,17:00,383.29
2024-08-16 18:00:00,Friday,16 Aug 2024,18:00,327.32
2024-08-16 19:00:00,Friday,16 Aug 2024,19:00,325.34
2024-08-16 20:00:00,Friday,16 Aug 2024,20:00,319.09
2024-08-16 21:00:00,Friday,16 Aug 2024,21:00,313.45
2024-08-16 22:00:00,Friday,16 Aug 2024,22:00,319.79
2024-08-16 23:00:00,Friday,16 Aug 2024,23:00,314.76
2024-08-17 00:00:00,Saturday,17 Aug 2024,00:00,326.38
2024-08-17 01:00:00,Saturday,17 Aug 2024,01:00,323.65
2024-08-17 02:00:00,Saturday,17 Aug 2024,02:00,326.56
2024-08-17 03:00:00,Saturday,17 Aug 2024,03:00,727.8
2024-08-17 04:00:00,Saturday,17 Aug 2024,04:00,315.83
2024-08-17 05:00:00,Saturday,17 Aug 2024,05:00,307.86
2024-08-17 06:00:00,Saturday,17 Aug 2024,06:00,317.47
2024-08-17 07:00:00,Saturday,17 Aug 2024,07:00,318.81
2024-08-17 08:00:00,Saturday,17 Aug 2024,08:00,324.46
2024-08-17 09:00:00,Saturday,17 Aug 2024,09:00,326.69
2024-08-17 10:00:00,Saturday,17 Aug 2024,10:00,315.93
2024-08-17 11:00:00,Saturday,17 Aug 2024,11:00,331.38
2024-08-17 12:00:00,Saturday,17 Aug 2024,12:00,413.22
2024-08-17 13:00:00,Saturday,17 Aug 2024,13:00,366.49
2024-08-17 14:00:00,Saturday,17 Aug 2024,14:00,319.91
2024-08-17 15:00:00,Saturday,17 Aug 2024,15:00,321.45
2024-08-17 16:00:00,Saturday,17 Aug 2024,16:00,402.19
2024-08-17 17:00:00,Saturday,17 Aug 2024,17:00,334.35
2024-08-17 18:00:00,Saturday,17 Aug 2024,18:00,343.46
2024-08-17 19:00:00,Saturday,17 Aug 2024,19:00,329.01
2024-08-17 20:00:00,Saturday,17 Aug 2024,20:00,321.74
2024-08-17 21:00:00,Saturday,17 Aug 2024,21:00,326.62
2024-08-17 22:00:00,Saturday,17 Aug 2024,22:00,325.96
2024-08-17 23:00:00,Saturday,17 Aug 2024,23:00,317.49
2024-08-18 00:00:00,Sunday,18 Aug 2024,00:00,318.99
2024-08-18 01:00:00,Sunday,18 Aug 2024,01:00,317.71
2024-08-18 02:00:00,Sunday,18 Aug 2024,02:00,320.9
2024-08-18 03:00:00,Sunday,18 Aug 2024,03:00,738.73
2024-08-18 04:00:00,Sunday,18 Aug 2024,04:00,322.92
2024-08-18 05:00:00,Sunday,18 Aug 2024,05:00,316.1
2024-08-18 06:00:00,Sunday,18 Aug 2024,06:00,324.86
2024-08-18 07:00:00,Sunday,18 Aug 2024,07:00,307.01
2024-08-18 08:00:00,Sunday,18 Aug 2024,08:00,319.98
2024-08-18 09:00:00,Sunday,18 Aug 2024,09:00,311.7
